article_id,section,title,url,image_url,scraped_at
,footer,menu cnn indonesia,https://www.cnnindonesia.com,,2026-09-05 12:38:07
,footer,menu cnbc indonesia,https://www.cnbcindonesia.com,,2026-09-05 12:38:07
,footer,menu haibunda,https://www.haibunda.com,,2026-09-05 12:38:07
,footer,menu beautynesia,https://beautynesia.id,,2026-09-05 12:38:07
,footer,menu female daily,https://femaledaily.com,,2026-09-05 12:38:07
,footer,menu cxo media,https://www.cxomedia.id,,2026-09-05 12:38:07
Wolipop,detik_8650041,box artikel terbaru,"Cara Lingling Kwong, Wanita Tercantik 2026 Tetap Langsing: Banyak Makan Telur",https://wolipop.detik.com/entertainment-news/d-8650041/cara-lingling-kwong-wanita-tercantik-2026-tetap-langsing-banyak-makan-telur,https://awsimages.detik.net.id/community/media/visual/2026/08/26/lingling-kwong-1787717690866_169.jpeg?w=250&q=75,2026-09-05 13:00:02
DetikHot Celebs,detik_8646134,box berita utama,Sweet! Yoriko Angeline Dilamar Pebalap Aldio Oekon di Prancis,https://hot.detik.com/celeb/d-8646134/sweet-yoriko-angeline-dilamar-pebalap-aldio-oekon-di-prancis,https://awsimages.detik.net.id/visual/2026/09/03/yoriko-angeline-1788402413888_169.jpeg?w=250&q=90,2026-09-05 13:00:02
DetikHot Celebs,detik_8646354,box berita utama,Audi Marissa dan Anthony Xie Gandengan Tangan Hadiri Sidang Cerai,https://hot.detik.com/celeb/d-8646354/audi-marissa-dan-anthony-xie-gandengan-tangan-hadiri-sidang-cerai,https://awsimages.detik.net.id/visual/2026/09/03/audi-marissa-dan-anthony-xie-1788408349274_169.jpeg?w=250&q=90,2026-09-05 13:00:02
DetikHot Celebs,detik_8645768,box berita utama,Pengacara Ruben Onsu Pertanyakan Syarat Tes Kesehatan untuk Bertemu Anak,https://hot.detik.com/celeb/d-8645768/pengacara-ruben-onsu-pertanyakan-syarat-tes-kesehatan-untuk-bertemu-anak,https://awsimages.detik.net.id/visual/2026/07/03/ruben-onsu-1783015395436_169.png?w=250&q=90,2026-09-05 13:00:02
DetikHot Celebs,detik_8644607,box berita utama,Anya Geraldine Dilema Pilih Karier Atau Menikah,https://hot.detik.com/celeb/d-8644607/anya-geraldine-dilema-pilih-karier-atau-menikah,https://awsimages.detik.net.id/visual/2026/09/02/anya-geraldine-1788320852318_169.jpeg?w=250&q=90,2026-09-05 13:00:02
DetikHot Celebs,detik_8646272,box berita utama,"Pesta Ultah Luna Maya, Maxime Bouttier Hadirkan Bulan dan Jejepangan",https://hot.detik.com/celeb/d-8646272/pesta-ultah-luna-maya-maxime-bouttier-hadirkan-bulan-dan-jejepangan,https://awsimages.detik.net.id/visual/2026/09/03/luna-maya-1788407891273_169.jpeg?w=250&q=90,2026-09-05 13:00:02
DetikHot Celebs,detik_8649963,headline,"Denada Ungkap Alasan Konten Masaknya Viral, Ngaku Tak Berbakat Memasak",https://hot.detik.com/celeb/d-8649963/denada-ungkap-alasan-konten-masaknya-viral-ngaku-tak-berbakat-memasak,https://awsimages.detik.net.id/community/media/visual/2026/04/11/denada-1775853512542_169.jpeg?w=700&q=90,2026-09-05 13:00:02
DetikHot Celebs,detik_8649604,headline,"Denada: Mau Oplas Sejuta Kali Tetap Tua, Ingin Hidup Balance",https://hot.detik.com/celeb/d-8649604/denada-mau-oplas-sejuta-kali-tetap-tua-ingin-hidup-balance,,2026-09-05 13:00:02
DetikHot Celebs,detik_8647712,headline,Denada Akui Tak Bakat Masak Meski Kontennya Viral,https://hot.detik.com/celeb/d-8647712/denada-akui-tak-bakat-masak-meski-kontennya-viral,,2026-09-05 13:00:02
DetikHot Celebs,detik_8649958,newsfeed,Jessica Mila Latih Kyarra Bernyanyi untuk Kado Ulang Tahun Yakup Hasibuan,https://hot.detik.com/celeb/d-8649958/jessica-mila-latih-kyarra-bernyanyi-untuk-kado-ulang-tahun-yakup-hasibuan,,2026-09-05 13:00:02
DetikHot Celebs,detik_8649869,newsfeed,"Jaja Mihardja Pantang Makan Duren dan Kepala Kambing, Diawasi Anak Perempuan",https://hot.detik.com/celeb/d-8649869/jaja-mihardja-pantang-makan-duren-dan-kepala-kambing-diawasi-anak-perempuan,,2026-09-05 13:00:02
DetikHot Celebs,detik_8649794,newsfeed,"Uang Miliaran Dicuri Karyawan, Vilmei Ungkap Awal Mula Pelaku Beraksi",https://hot.detik.com/celeb/d-8649794/uang-miliaran-dicuri-karyawan-vilmei-ungkap-awal-mula-pelaku-beraksi,,2026-09-05 13:00:02
DetikHot Celebs,detik_8649599,newsfeed,"Jaja Mihardja Nyanyi Lagi Usai Sakit, Digandeng Irfan Hakim di Panggung Musikal",https://hot.detik.com/celeb/d-8649599/jaja-mihardja-nyanyi-lagi-usai-sakit-digandeng-irfan-hakim-di-panggung-musikal,,2026-09-05 13:00:02
DetikHot Celebs,detik_8648760,newsfeed,Kata Inul Daratista soal Candaan Besanan dengan Ayu Ting Ting,https://hot.detik.com/celeb/d-8648760/kata-inul-daratista-soal-candaan-besanan-dengan-ayu-ting-ting,,2026-09-05 13:00:02
DetikHot Celebs,detik_8649438,newsfeed,Dewi Perssik Ungkap Alasan Rutin Bagi-bagi Makanan Tiap Hari Jumat,https://hot.detik.com/celeb/d-8649438/dewi-perssik-ungkap-alasan-rutin-bagi-bagi-makanan-tiap-hari-jumat,,2026-09-05 13:00:02
DetikHot Celebs,detik_8648777,newsfeed,InulÂ DaratistaÂ soal Kriteria Menantu Idaman,https://hot.detik.com/celeb/d-8648777/inul-daratista-soal-kriteria-menantu-idaman,,2026-09-05 13:00:02
DetikHot Celebs,detik_8648788,newsfeed,Fakta-fakta Perceraian Anthony Xie dengan Audi Marissa,https://hot.detik.com/celeb/d-8648788/fakta-fakta-perceraian-anthony-xie-dengan-audi-marissa,,2026-09-05 13:00:02
DetikHot Celebs,detik_8649078,newsfeed,DJ Katty Butterfly Merasa Diperas Pihak Kelab Usai Dipaksa Tampil Saat Sakit,https://hot.detik.com/celeb/d-8649078/dj-katty-butterfly-merasa-diperas-pihak-kelab-usai-dipaksa-tampil-saat-sakit,,2026-09-05 13:00:02
DetikHot Celebs,detik_8648631,newsfeed,Richard Lee Bakal Polisikan Saksi Terkait Dugaan Keterangan Palsu,https://hot.detik.com/celeb/d-8648631/richard-lee-bakal-polisikan-saksi-terkait-dugaan-keterangan-palsu,,2026-09-05 13:00:02
DetikHot Celebs,detik_8647771,newsfeed,Sarwendah Lega Ruben Onsu Berdamai dalam Kasus Investasi,https://hot.detik.com/celeb/d-8647771/sarwendah-lega-ruben-onsu-berdamai-dalam-kasus-investasi,,2026-09-05 13:00:02
DetikHot Celebs,detik_8648979,newsfeed,DJ Katty Butterfly Ngaku Dipaksa Pihak Kelab Tampil Meski Lagi Sakit,https://hot.detik.com/celeb/d-8648979/dj-katty-butterfly-ngaku-dipaksa-pihak-kelab-tampil-meski-lagi-sakit,,2026-09-05 13:00:02
DetikHot Celebs,detik_8648596,newsfeed,Cara Nagita Slavina Semangati Atlet Indonesia Berjuang di Asian Games,https://hot.detik.com/celeb/d-8648596/cara-nagita-slavina-semangati-atlet-indonesia-berjuang-di-asian-games,,2026-09-05 13:00:02
DetikHot Celebs,detik_8648040,newsfeed,Alasan Pihak Ruben Onsu Minta Rincian Biaya ke Sarwendah,https://hot.detik.com/celeb/d-8648040/alasan-pihak-ruben-onsu-minta-rincian-biaya-ke-sarwendah,,2026-09-05 13:00:02
DetikHot Celebs,detik_8648235,newsfeed,Perceraian Audi Marissa dan Anthony Xie Diwarnai Isu Utang,https://hot.detik.com/celeb/d-8648235/perceraian-audi-marissa-dan-anthony-xie-diwarnai-isu-utang,,2026-09-05 13:00:02
DetikHot Celebs,detik_8647985,newsfeed,Pihak Ruben Onsu Protes Syarat Tes Kesehatan untuk Temui Anak Muncul Sepihak,https://hot.detik.com/celeb/d-8647985/pihak-ruben-onsu-protes-syarat-tes-kesehatan-untuk-temui-anak-muncul-sepihak,,2026-09-05 13:00:02
DetikHot Celebs,detik_8648150,newsfeed,"Audi Marissa dan Anthony Xie Gak Ada Gana-gini, Harta Dihibahkan ke Anak",https://hot.detik.com/celeb/d-8648150/audi-marissa-dan-anthony-xie-gak-ada-gana-gini-harta-dihibahkan-ke-anak,,2026-09-05 13:00:02
DetikHot Celebs,detik_8647815,newsfeed,Sarwendah Tunjukkan Hasil Tes Kesehatan Non-reaktif,https://hot.detik.com/celeb/d-8647815/sarwendah-tunjukkan-hasil-tes-kesehatan-non-reaktif,,2026-09-05 13:00:02
DetikHot Celebs,detik_8647794,newsfeed,Nadzira Shafa Masih Jalin Hubungan Baik dengan Larissa Chou,https://hot.detik.com/celeb/d-8647794/nadzira-shafa-masih-jalin-hubungan-baik-dengan-larissa-chou,,2026-09-05 13:00:02
DetikHot Celebs,detik_8647684,newsfeed,Ada Pria Baru Masuk ke Hati Nadzira Shafa,https://hot.detik.com/celeb/d-8647684/ada-pria-baru-masuk-ke-hati-nadzira-shafa,,2026-09-05 13:00:02
DetikHot Celebs,detik_8645572,newsfeed,Kebahagiaan Shinta Bachir Rayakan Ultah Anak,https://hot.detik.com/celeb/d-8645572/kebahagiaan-shinta-bachir-rayakan-ultah-anak,,2026-09-05 13:00:02
DetikHot Celebs,detik_8646558,newsfeed,Demian Aditya Dukung Setiap Penelusuran Sara Wijayanto,https://hot.detik.com/celeb/d-8646558/demian-aditya-dukung-setiap-penelusuran-sara-wijayanto,,2026-09-05 13:00:02
DetikHot Celebs,detik_8646585,newsfeed,Alasan Audi Marissa Gugat Cerai Anthony Xie,https://hot.detik.com/celeb/d-8646585/alasan-audi-marissa-gugat-cerai-anthony-xie,,2026-09-05 13:00:02
DetikHot Celebs,detik_8646410,newsfeed,Audi Marissa dan Anthony Xie Gak Ada Ribut Dalam Proses Cerai,https://hot.detik.com/celeb/d-8646410/audi-marissa-dan-anthony-xie-gak-ada-ribut-dalam-proses-cerai,,2026-09-05 13:00:02
DetikHot Celebs,detik_8646263,newsfeed,"Vina Panduwinata Glowing di Usia 67 Tahun, Ini yang Bikin Sempurna",https://hot.detik.com/celeb/d-8646263/vina-panduwinata-glowing-di-usia-67-tahun-ini-yang-bikin-sempurna,,2026-09-05 13:00:02
DetikHot Celebs,detik_8646363,newsfeed,"Bhella Cristy Jajal Bisnis Kuliner, Buka Usaha Bakso Olahan Sendiri",https://hot.detik.com/celeb/d-8646363/bhella-cristy-jajal-bisnis-kuliner-buka-usaha-bakso-olahan-sendiri,,2026-09-05 13:00:02
DetikHot Celebs,detik_8645740,newsfeed,"Jadi Ibu Muda, Putri Isnari Akui Masih Sering Nangis dan Emosi Tak Stabil",https://hot.detik.com/celeb/d-8645740/jadi-ibu-muda-putri-isnari-akui-masih-sering-nangis-dan-emosi-tak-stabil,,2026-09-05 13:00:02
DetikHot Celebs,detik_8645990,newsfeed,Vicky Shu Gak Malu Cari Job Nyanyi Lewat Media Sosial,https://hot.detik.com/celeb/d-8645990/vicky-shu-gak-malu-cari-job-nyanyi-lewat-media-sosial,,2026-09-05 13:00:02
DetikHot Celebs,detik_8646073,newsfeed,Desta Bicara Soal Ikatan Sambil Peluk Vincent Rompies,https://hot.detik.com/celeb/d-8646073/desta-bicara-soal-ikatan-sambil-peluk-vincent-rompies,,2026-09-05 13:00:02
DetikHot Celebs,detik_8645752,newsfeed,Alasan Sarwendah Pakai Sistem Reimburse untuk Nafkah Anak,https://hot.detik.com/celeb/d-8645752/alasan-sarwendah-pakai-sistem-reimburse-untuk-nafkah-anak,,2026-09-05 13:00:02
DetikHot Celebs,detik_8645492,newsfeed,Bantahan Pengacara Sarwendah soal Pesugihan Gunung Kawi hingga Nafkah,https://hot.detik.com/celeb/d-8645492/bantahan-pengacara-sarwendah-soal-pesugihan-gunung-kawi-hingga-nafkah,,2026-09-05 13:00:02
DetikHot Celebs,detik_8645475,newsfeed,Ada Perubahan Gugatan di Sidang Hak Asuh Anak Ruben Onsu dengan Sarwendah,https://hot.detik.com/celeb/d-8645475/ada-perubahan-gugatan-di-sidang-hak-asuh-anak-ruben-onsu-dengan-sarwendah,,2026-09-05 13:00:02
DetikHot Celebs,detik_8645253,newsfeed,Alasan Ruben Onsu Tak Hadiri Sidang Gugatan Hak Asuh Anak,https://hot.detik.com/celeb/d-8645253/alasan-ruben-onsu-tak-hadiri-sidang-gugatan-hak-asuh-anak,,2026-09-05 13:00:02
DetikHot Celebs,detik_8645298,newsfeed,"Sarwendah Rayakan Ultah ke-37, Thalia dan Thania Kasih Kado Buatan Sendiri",https://hot.detik.com/celeb/d-8645298/sarwendah-rayakan-ultah-ke-37-thalia-dan-thania-kasih-kado-buatan-sendiri,,2026-09-05 13:00:02
DetikHot Celebs,detik_8644760,newsfeed,Baby Margaretha Bicara Nasib Baju Terbuka Usai Berhijab,https://hot.detik.com/celeb/d-8644760/baby-margaretha-bicara-nasib-baju-terbuka-usai-berhijab,,2026-09-05 13:00:02
DetikHot Celebs,detik_8644963,newsfeed,"Mediasi dengan Ruben Onsu Gagal, Sarwendah Minta Doa Terbaik",https://hot.detik.com/celeb/d-8644963/mediasi-dengan-ruben-onsu-gagal-sarwendah-minta-doa-terbaik,,2026-09-05 13:00:02
DetikHot Celebs,detik_8644494,newsfeed,Tantangan Proses Baby Margaretha Berhijab Usai Nikah,https://hot.detik.com/celeb/d-8644494/tantangan-proses-baby-margaretha-berhijab-usai-nikah,,2026-09-05 13:00:02
DetikHot Celebs,detik_8644197,newsfeed,"Sumber Cuan Baru, Yadi Sembako Cs Bikin Boyband Komedi",https://hot.detik.com/celeb/d-8644197/sumber-cuan-baru-yadi-sembako-cs-bikin-boyband-komedi,,2026-09-05 13:00:02
DetikHot Celebs,detik_8643821,newsfeed,"Liburan ke Eropa Tanpa 3 Anak, Jadi Kado Ultah Kesha Ratuliu dari Suami",https://hot.detik.com/celeb/d-8643821/liburan-ke-eropa-tanpa-3-anak-jadi-kado-ultah-kesha-ratuliu-dari-suami,,2026-09-05 13:00:02
DetikHot Celebs,detik_8644149,newsfeed,Giliran Audi Marissa Buka Suara Usai Gugat Cerai Anthony Xie,https://hot.detik.com/celeb/d-8644149/giliran-audi-marissa-buka-suara-usai-gugat-cerai-anthony-xie,,2026-09-05 13:00:02
DetikHot Celebs,detik_8643749,newsfeed,Ammar Zoni Targetkan PK Kasus Narkoba Masuk Pengadilan Bulan Ini,https://hot.detik.com/celeb/d-8643749/ammar-zoni-targetkan-pk-kasus-narkoba-masuk-pengadilan-bulan-ini,,2026-09-05 13:00:02
DetikHot Celebs,detik_8644115,newsfeed,Kata Charly Van Houten Soal Diangkat Jadi Duta Desa Gen Z,https://hot.detik.com/celeb/d-8644115/kata-charly-van-houten-soal-diangkat-jadi-duta-desa-gen-z,,2026-09-05 13:00:02
DetikHot Celebs,detik_8644093,newsfeed,Anthony Xie Tulis Pesan Perpisahan Usai Digugat Cerai Audi Marissa,https://hot.detik.com/celeb/d-8644093/anthony-xie-tulis-pesan-perpisahan-usai-digugat-cerai-audi-marissa,,2026-09-05 13:00:02
DetikHot Celebs,detik_8644021,newsfeed,"Sepakat Cerai, Audi Marissa Serahkan Hak Asuh Anak ke Anthony Xie",https://hot.detik.com/celeb/d-8644021/sepakat-cerai-audi-marissa-serahkan-hak-asuh-anak-ke-anthony-xie,,2026-09-05 13:00:02
DetikHot Celebs,detik_8643743,newsfeed,Alasan Muhammad Zidan Ajukan Cerai Talak Usai 8 Bulan Nikahi Raisya Bawazier,https://hot.detik.com/celeb/d-8643743/alasan-muhammad-zidan-ajukan-cerai-talak-usai-8-bulan-nikahi-raisya-bawazier,,2026-09-05 13:00:02
DetikHot Celebs,detik_8643233,newsfeed,"Sidang Ditunda, Zidan Bicara soal Nafkah Untuk Raisya Bawazier-Isu Orang Ketiga",https://hot.detik.com/celeb/d-8643233/sidang-ditunda-zidan-bicara-soal-nafkah-untuk-raisya-bawazier-isu-orang-ketiga,,2026-09-05 13:00:02
DetikHot Celebs,detik_8649720,box artikel terpopuler,"Brigita Wisuda Sarjana Matematika Aktuaria, Femmy Permatasari Luapkan Perasaan",https://hot.detik.com/celeb/d-8649720/brigita-wisuda-sarjana-matematika-aktuaria-femmy-permatasari-luapkan-perasaan,,2026-09-05 13:00:02
DetikHot Celebs,detik_8647880,box komentar terbanyak,Ustaz Riza soal Dihujat Nge-gym sampai Dianggap Pamer Aurat,https://hot.detik.com/celeb/d-8647880/ustaz-riza-soal-dihujat-nge-gym-sampai-dianggap-pamer-aurat,,2026-09-05 13:00:02
DetikHot Celebs,detik_8644101,box komentar terbanyak,Alasan Audi Marissa Serahkan Hak Asuh Anak ke Anthony Xie,https://hot.detik.com/celeb/d-8644101/alasan-audi-marissa-serahkan-hak-asuh-anak-ke-anthony-xie,,2026-09-05 13:00:02
DetikHot Celebs,detik_8642418,box komentar terbanyak,Audi Marissa Gugat Cerai Anthony Xie,https://hot.detik.com/celeb/d-8642418/audi-marissa-gugat-cerai-anthony-xie,,2026-09-05 13:00:02
Okezone Celebrity,okz_3240271,Celebrity,"Giorgio Antonio Tak Kunjung Bayar Utang Rp200 Juta, Nikita Mirzani Siapkan Langkah Hukum",https://celebrity.okezone.com/read/2026/09/05/33/3240271/giorgio-antonio-tak-kunjung-bayar-utang-rp200-juta-nikita-mirzani-siapkan-langkah-hukum,https://img.okezone.com/okz/400/content/2026/09/05/33/3240271/nikit_mirzani-twUW_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240167,Celebrity,"3 Fakta Menarik CLICK, Single Baru Jisoo BLACKPINK",https://celebrity.okezone.com/read/2026/09/04/205/3240167/3-fakta-menarik-click-single-baru-jisoo-blackpink,,2026-09-05 13:00:02
Okezone Celebrity,okz_3240042,Celebrity,"Hot Gossip: Sarwendah Labrak Fans Ruben Onsu, Syahrini Kehilangan Janin Kembar",https://celebrity.okezone.com/read/2026/09/04/33/3240042/hot-gossip-sarwendah-labrak-fans-ruben-onsu-syahrini-kehilangan-janin-kembar,,2026-09-05 13:00:02
Okezone Celebrity,okz_3239830,Celebrity,Kisah Pilu Syahrini Alami 2 Kali Keguguran: Sedihnya Melebihi Putus Cinta,https://celebrity.okezone.com/read/2026/09/03/33/3239830/kisah-pilu-syahrini-alami-2-kali-keguguran-sedihnya-melebihi-putus-cinta,,2026-09-05 13:00:02
Okezone Celebrity,okz_3240299,Celebrity,Sinopsis Sinetron Terlanjur Mencintaimu Eps 62: Arumi Mulai Curiga pada Alex,https://celebrity.okezone.com/read/2026/09/05/598/3240299/sinopsis-sinetron-terlanjur-mencintaimu-eps-62-arumi-mulai-curiga-pada-alex,https://img.okezone.com/okz/400/content/2026/09/05/598/3240299/terlanjur_mencintaimu-0M9p_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240324,Celebrity,Sinopsis <i>Terikat Janji</i> Eps 152: Novan Diketahui Diam-Diam Menjalani Konsultasi Psikolog,https://celebrity.okezone.com/read/2026/09/05/598/3240324/sinopsis-terikat-janji-eps-152-novan-diketahui-diam-diam-menjalani-konsultasi-psikolog,https://img.okezone.com/okz/400/content/2026/09/05/598/3240324/sinopsis_terikat_janji_eps_152-qhFw_large.jpeg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240297,Celebrity,"3 Member BLACKPINK Comeback Solo Berdekatan, Hadirkan Konsep MV Berbeda",https://celebrity.okezone.com/read/2026/09/05/33/3240297/3-member-blackpink-comeback-solo-berdekatan-hadirkan-konsep-mv-berbeda,https://img.okezone.com/okz/400/content/2026/09/05/33/3240297/3_member_blackpink_comeback_solo_berdekatan-2jJM_large.jpeg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240295,Celebrity,Sinopsis Sinetron Ternyata Ini Cinta Eps 28: Luna Bangkit dari Keterpurkan Berkat Martha dan Saga,https://celebrity.okezone.com/read/2026/09/05/598/3240295/sinopsis-sinetron-ternyata-ini-cinta-eps-28-luna-bangkit-dari-keterpurkan-berkat-martha-dan-saga,https://img.okezone.com/okz/400/content/2026/09/05/598/3240295/ternyata_ini_cinta-ARLz_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240289,Celebrity,"Ustadz Riza Muhammad Dituding Penyuka Sesama Jenis, Istri Geram: Fitnah Kejam!",https://celebrity.okezone.com/read/2026/09/05/33/3240289/ustadz-riza-muhammad-dituding-penyuka-sesama-jenis-istri-geram-fitnah-kejam,https://img.okezone.com/okz/400/content/2026/09/05/33/3240289/ustadz_riza_muhammad-mSAw_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240282,Celebrity,"Polisi Sita Dana Rp11,59 Juta dari Rekening Mantan Karyawan Vilmei",https://celebrity.okezone.com/read/2026/09/05/33/3240282/polisi-sita-dana-rp11-59-juta-dari-rekening-mantan-karyawan-vilmei,https://img.okezone.com/okz/400/content/2026/09/05/33/3240282/vilmei-w7iq_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240274,Celebrity,"Akhirnya, Raisa <i>Go Public</i> dengan Chef Tampan Mathis Molinie",https://celebrity.okezone.com/read/2026/09/05/33/3240274/akhirnya-raisa-go-public-dengan-chef-tampan-mathis-molinie,https://img.okezone.com/okz/400/content/2026/09/05/33/3240274/raisa_foto_bersama_mathis-4LmA_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240256,Celebrity,DJ Katty Butterfly Ditagih Ganti Rugi Rp146 Juta usai Batal Manggung karena Sakit,https://celebrity.okezone.com/read/2026/09/05/33/3240256/dj-katty-butterfly-ditagih-ganti-rugi-rp146-juta-usai-batal-manggung-karena-sakit,https://img.okezone.com/okz/400/content/2026/09/05/33/3240256/dj_katty_butterfly-EFaD_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240249,Celebrity,Giorgio Antonio Klaim Utang Rp200 Juta ke Nikita Mirzani Hoax: Saya Memaafkan,https://celebrity.okezone.com/read/2026/09/05/33/3240249/giorgio-antonio-klaim-utang-rp200-juta-ke-nikita-mirzani-hoax-saya-memaafkan,https://img.okezone.com/okz/400/content/2026/09/05/33/3240249/giorgio_antonio-iu1V_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240233,Celebrity,"Lirik Lagu <i>SaWaDiKa</i>, Single Baru Lisa BLACKPINK",https://celebrity.okezone.com/read/2026/09/05/205/3240233/lirik-lagu-sawadika-single-baru-lisa-blackpink,https://img.okezone.com/okz/400/content/2026/09/05/205/3240233/lisa_blackpink-1rbD_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240228,Celebrity,Denada Klaim Ekspresi Bengong di Konten Masak Bukan Gimmick: Aku Memang Tidak Berbakat,https://celebrity.okezone.com/read/2026/09/05/33/3240228/denada-klaim-ekspresi-bengong-di-konten-masak-bukan-gimmick-aku-memang-tidak-berbakat,https://img.okezone.com/okz/400/content/2026/09/05/33/3240228/denada-S2GP_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240217,Celebrity,"Segera <i>Comeback</i>, IU Siap Luncurkan Single Baru",https://celebrity.okezone.com/read/2026/09/05/205/3240217/segera-comeback-iu-siap-luncurkan-single-baru,https://img.okezone.com/okz/400/content/2026/09/05/205/3240217/iu_mengumumkan_akan_segera_comeback_pada_10_september_2026-Y9Bd_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240206,Celebrity,"Tampil di Soundrenaline, Iwan Fals Nyanyikan Lagu yang Khusus Diciptakan untuk Warga Makassar",https://celebrity.okezone.com/read/2026/09/04/205/3240206/tampil-di-soundrenaline-iwan-fals-nyanyikan-lagu-yang-khusus-diciptakan-untuk-warga-makassar,https://img.okezone.com/okz/400/content/2026/09/04/205/3240206/soundrenaline-dyxV_large.JPG,2026-09-05 13:00:02
Okezone Celebrity,okz_3240203,Celebrity,"Cécil Yang, Dari Cover Rich Brian hingga Kolaborasi dengan Dipha Barus",https://celebrity.okezone.com/read/2026/09/04/205/3240203/cecil-yang-dari-cover-rich-brian-hingga-kolaborasi-dengan-dipha-barus,https://img.okezone.com/okz/400/content/2026/09/04/205/3240203/cecil_yang-XmeW_large.JPG,2026-09-05 13:00:02
Okezone Celebrity,okz_3240201,Celebrity,Mengenal ERN yang Siap Perkenalkan Diri Lewat Karya Solo,https://celebrity.okezone.com/read/2026/09/04/205/3240201/mengenal-ern-yang-siap-perkenalkan-diri-lewat-karya-solo,https://img.okezone.com/okz/400/content/2026/09/04/205/3240201/ern-V0j4_large.JPG,2026-09-05 13:00:02
Okezone Celebrity,okz_3240192,Celebrity,"Sinopsis Episode 5 Series My Chef in Crime, Tayang Hari Ini di VISION+",https://celebrity.okezone.com/read/2026/09/04/598/3240192/sinopsis-episode-5-series-my-chef-in-crime-tayang-hari-ini-di-vision,https://img.okezone.com/okz/400/content/2026/09/04/598/3240192/my_chef_in_crime-z7hi_large.jpeg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240194,Celebrity,"Hadirkan Mini Album, Cara Aruma Menerima dan Membongkar Perjalanan Hidup",https://celebrity.okezone.com/read/2026/09/04/205/3240194/hadirkan-mini-album-cara-aruma-menerima-dan-membongkar-perjalanan-hidup,https://img.okezone.com/okz/400/content/2026/09/04/205/3240194/aruma-72UY_large.JPG,2026-09-05 13:00:02
Okezone Celebrity,okz_3240187,Celebrity,Sinopsis Sinetron Terlanjur Mencintaimu Eps 61: Alex Panik Sembunyikan Kebenaran,https://celebrity.okezone.com/read/2026/09/04/598/3240187/sinopsis-sinetron-terlanjur-mencintaimu-eps-61-alex-panik-sembunyikan-kebenaran,https://img.okezone.com/okz/400/content/2026/09/04/598/3240187/terlanjur_mencintaimu-qjON_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240186,Celebrity,"<i>AUTOPSY: Dead Body Can Talk</i> Ungkap Misteri Kematian Lewat Forensik, Diangkat dari Kisah Nyata",https://celebrity.okezone.com/read/2026/09/04/206/3240186/autopsy-dead-body-can-talk-ungkap-misteri-kematian-lewat-forensik-diangkat-dari-kisah-nyata,https://img.okezone.com/okz/400/content/2026/09/04/206/3240186/gala_premiere_autopsy-F08f_large.JPG,2026-09-05 13:00:02
Okezone Celebrity,okz_3240175,Celebrity,"3 Rekomendasi Microdrama AI di V+Short, Unik dan Fresh!",https://celebrity.okezone.com/read/2026/09/04/598/3240175/3-rekomendasi-microdrama-ai-di-v-short-unik-dan-fresh,https://img.okezone.com/okz/400/content/2026/09/04/598/3240175/microdrama-5TCp_large.jpeg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240171,Celebrity,Sinopsis Sinetron Terikat Janji Eps 151: Ada Tindak Pencucian Uang di Kusuma Food?,https://celebrity.okezone.com/read/2026/09/04/598/3240171/sinopsis-sinetron-terikat-janji-eps-151-ada-tindak-pencucian-uang-di-kusuma-food,https://img.okezone.com/okz/400/content/2026/09/04/598/3240171/terikat_janji-wqcp_large.png,2026-09-05 13:00:02
Okezone Celebrity,okz_3240159,Celebrity,"Sinopsis Sinetron Ternyata Ini Cinta Eps 27: Luna Semakin Terpuruk, Marco Curiga pada Sang Ayah",https://celebrity.okezone.com/read/2026/09/04/598/3240159/sinopsis-sinetron-ternyata-ini-cinta-eps-27-luna-semakin-terpuruk-marco-curiga-pada-sang-ayah,https://img.okezone.com/okz/400/content/2026/09/04/598/3240159/ternyata_ini_cinta-yq51_large.jpeg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240133,Celebrity,"Dua Tahun Nikahi Vika Kolesnaya, Billy Syahputra Puji Sifat Istri: Enggak Pernah Nuntut!",https://celebrity.okezone.com/read/2026/09/04/33/3240133/dua-tahun-nikahi-vika-kolesnaya-billy-syahputra-puji-sifat-istri-enggak-pernah-nuntut,https://img.okezone.com/okz/400/content/2026/09/04/33/3240133/billy_syahputra_dua_tahun_nikah-nAyM_large.jpg,2026-09-05 13:00:02
